county,jurisdiction,candidate,party,office,district,votes
Coos,Sargent's Pur.,Timothy Lee Mosby,Republican,President,,0
Coos,Sargent's Pur.,Tom Oyler,Republican,President,,0
Coos,Sargent's Pur.,Richard C. Peet,Republican,President,,0
Coos,Sargent's Pur.,Dorian Yeager,Republican,President,,0
Coos,Sargent's Pur.,Scatter,,President,,0
Coos,Second College Gt.,Andy Martin,Republican,President,,0
Coos,Second College Gt.,John McCain,Republican,President,,0
Coos,Second College Gt.,Timothy Lee Mosby,Republican,President,,0
Coos,Second College Gt.,Tom Oyler,Republican,President,,0
Coos,Second College Gt.,Richard C. Peet,Republican,President,,0
Coos,Second College Gt.,Dorian Yeager,Republican,President,,0
Coos,Second College Gt.,Scatter,,President,,0
Coos,Shelburne,Andy Martin,Republican,President,,0
Coos,Shelburne,John McCain,Republican,President,,1.0
Coos,Shelburne,Timothy Lee Mosby,Republican,President,,0
Coos,Shelburne,Tom Oyler,Republican,President,,0
Coos,Shelburne,Richard C. Peet,Republican,President,,0
Coos,Shelburne,Dorian Yeager,Republican,President,,0
Coos,Shelburne,Scatter,,President,,0
Coos,Stark,Andy Martin,Republican,President,,0
Coos,Stark,John McCain,Republican,President,,1.0
Coos,Stark,Timothy Lee Mosby,Republican,President,,0
Coos,Stark,Tom Oyler,Republican,President,,0
Coos,Stark,Richard C. Peet,Republican,President,,0
Coos,Stark,Dorian Yeager,Republican,President,,0
Coos,Stark,Scatter,,President,,0
Coos,Stewartstown,Andy Martin,Republican,President,,0
Coos,Stewartstown,John McCain,Republican,President,,2.0
Coos,Stewartstown,Timothy Lee Mosby,Republican,President,,0
Coos,Stewartstown,Tom Oyler,Republican,President,,0
Coos,Stewartstown,Richard C. Peet,Republican,President,,0
Coos,Stewartstown,Dorian Yeager,Republican,President,,0
Coos,Stewartstown,Scatter,,President,,0
Coos,Stratford,Andy Martin,Republican,President,,0
Coos,Stratford,John McCain,Republican,President,,2.0
Coos,Stratford,Timothy Lee Mosby,Republican,President,,0
Coos,Stratford,Tom Oyler,Republican,President,,0
Coos,Stratford,Richard C. Peet,Republican,President,,0
Coos,Stratford,Dorian Yeager,Republican,President,,0
Coos,Stratford,Scatter,,President,,0
Coos,Success,Andy Martin,Republican,President,,0
Coos,Success,John McCain,Republican,President,,0
Coos,Success,Timothy Lee Mosby,Republican,President,,0
Coos,Success,Tom Oyler,Republican,President,,0
Coos,Success,Richard C. Peet,Republican,President,,0
Coos,Success,Dorian Yeager,Republican,President,,0
Coos,Success,Scatter,,President,,0
Coos,Thompson & Mes's Pur.,Andy Martin,Republican,President,,0
Coos,Thompson & Mes's Pur.,John McCain,Republican,President,,0
Coos,Thompson & Mes's Pur.,Timothy Lee Mosby,Republican,President,,0
Coos,Thompson & Mes's Pur.,Tom Oyler,Republican,President,,0
Coos,Thompson & Mes's Pur.,Richard C. Peet,Republican,President,,0
Coos,Thompson & Mes's Pur.,Dorian Yeager,Republican,President,,0
Coos,Thompson & Mes's Pur.,Scatter,,President,,0
Coos,Wentworth' s Loc.,Andy Martin,Republican,President,,0
Coos,Wentworth' s Loc.,John McCain,Republican,President,,0
Coos,Wentworth' s Loc.,Timothy Lee Mosby,Republican,President,,0
Coos,Wentworth' s Loc.,Tom Oyler,Republican,President,,0
Coos,Wentworth' s Loc.,Richard C. Peet,Republican,President,,0
Coos,Wentworth' s Loc.,Dorian Yeager,Republican,President,,0
Coos,Wentworth' s Loc.,Scatter,,President,,0
Coos,Whitefield,Andy Martin,Republican,President,,0
Coos,Whitefield,John McCain,Republican,President,,3.0
Coos,Whitefield,Timothy Lee Mosby,Republican,President,,0
Coos,Whitefield,Tom Oyler,Republican,President,,0
Coos,Whitefield,Richard C. Peet,Republican,President,,0
Coos,Whitefield,Dorian Yeager,Republican,President,,0
Coos,Whitefield,Scatter,,President,,1.0
Coos,,Andy Martin,Republican,President,,0
Coos,,John McCain,Republican,President,,124.0
Coos,,Timothy Lee Mosby,Republican,President,,0
Coos,,Tom Oyler,Republican,President,,0
Coos,,Richard C. Peet,Republican,President,,0
Coos,,Dorian Yeager,Republican,President,,0
Coos,,Scatter,,President,,7.0
Grafton,Alexandria,Bill Bradley,Democratic,President,,42.0
Grafton,Alexandria,Charles Buckley,Democratic,President,,0
Grafton,Alexandria,Willie Felix Carter,Democratic,President,,0
Grafton,Alexandria,Randolph W. Crow,Democratic,President,,0
Grafton,Alexandria,John B. Eaton,Democratic,President,,0
Grafton,Alexandria,Albert Gore Jr.,Democratic,President,,55.0
Grafton,Alexandria,Mark Greenstein,Democratic,President,,0
Grafton,Alexandria,Vincent S. Hamm,Democratic,President,,0
Grafton,Ashland,Bill Bradley,Democratic,President,,99.0
Grafton,Ashland,Charles Buckley,Democratic,President,,0
Grafton,Ashland,Willie Felix Carter,Democratic,President,,0
Grafton,Ashland,Randolph W. Crow,Democratic,President,,0
Grafton,Ashland,John B. Eaton,Democratic,President,,0
Grafton,Ashland,Albert Gore Jr.,Democratic,President,,103.0
Grafton,Ashland,Mark Greenstein,Democratic,President,,0
Grafton,Ashland,Vincent S. Hamm,Democratic,President,,0
Grafton,Bath,Bill Bradley,Democratic,President,,34.0
Grafton,Bath,Charles Buckley,Democratic,President,,0
Grafton,Bath,Willie Felix Carter,Democratic,President,,0
Grafton,Bath,Randolph W. Crow,Democratic,President,,0
Grafton,Bath,John B. Eaton,Democratic,President,,0
Grafton,Bath,Albert Gore Jr.,Democratic,President,,44.0
Grafton,Bath,Mark Greenstein,Democratic,President,,0
Grafton,Bath,Vincent S. Hamm,Democratic,President,,0
Grafton,Benton,Bill Bradley,Democratic,President,,4.0
Grafton,Benton,Charles Buckley,Democratic,President,,1.0
Grafton,Benton,Willie Felix Carter,Democratic,President,,0
Grafton,Benton,Randolph W. Crow,Democratic,President,,0
Grafton,Benton,John B. Eaton,Democratic,President,,0
Grafton,Benton,Albert Gore Jr.,Democratic,President,,10.0
Grafton,Benton,Mark Greenstein,Democratic,President,,0
Grafton,Benton,Vincent S. Hamm,Democratic,President,,0
Grafton,Bethlehem,Bill Bradley,Democratic,President,,143.0
Grafton,Bethlehem,Charles Buckley,Democratic,President,,0
Grafton,Bethlehem,Willie Felix Carter,Democratic,President,,0
Grafton,Bethlehem,Randolph W. Crow,Democratic,President,,0
Grafton,Bethlehem,John B. Eaton,Democratic,President,,0
Grafton,Bethlehem,Albert Gore Jr.,Democratic,President,,100.0
Grafton,Bethlehem,Mark Greenstein,Democratic,President,,0
Grafton,Bethlehem,Vincent S. Hamm,Democratic,President,,0
Grafton,Bridgewater,Bill Bradley,Democratic,President,,36.0
Grafton,Bridgewater,Charles Buckley,Democratic,President,,0
Grafton,Bridgewater,Willie Felix Carter,Democratic,President,,0
Grafton,Bridgewater,Randolph W. Crow,Democratic,President,,0
Grafton,Bridgewater,John B. Eaton,Democratic,President,,0
Grafton,Bridgewater,Albert Gore Jr.,Democratic,President,,48.0
Grafton,Bridgewater,Mark Greenstein,Democratic,President,,0
Grafton,Bridgewater,Vincent S. Hamm,Democratic,President,,0
Grafton,Bristol,Bill Bradley,Democratic,President,,112.0
Grafton,Bristol,Charles Buckley,Democratic,President,,0
Grafton,Bristol,Willie Felix Carter,Democratic,President,,0
Grafton,Bristol,Randolph W. Crow,Democratic,President,,0
Grafton,Bristol,John B. Eaton,Democratic,President,,0
Grafton,Bristol,Albert Gore Jr.,Democratic,President,,121.0
Grafton,Bristol,Mark Greenstein,Democratic,President,,0
Grafton,Bristol,Vincent S. Hamm,Democratic,President,,0
Grafton,Campton,Bill Bradley,Democratic,President,,133.0
Grafton,Campton,Charles Buckley,Democratic,President,,0
Grafton,Campton,Willie Felix Carter,Democratic,President,,0
Grafton,Campton,Randolph W. Crow,Democratic,President,,0
Grafton,Campton,John B. Eaton,Democratic,President,,0
Grafton,Campton,Albert Gore Jr.,Democratic,President,,124.0
Grafton,Campton,Mark Greenstein,Democratic,President,,0
Grafton,Campton,Vincent S. Hamm,Democratic,President,,0
Grafton,Canaan,Bill Bradley,Democratic,President,,178.0
Grafton,Canaan,Charles Buckley,Democratic,President,,3.0
Grafton,Canaan,Willie Felix Carter,Democratic,President,,0
Grafton,Canaan,Randolph W. Crow,Democratic,President,,0
Grafton,Canaan,John B. Eaton,Democratic,President,,0
Grafton,Canaan,Albert Gore Jr.,Democratic,President,,124.0
Grafton,Canaan,Mark Greenstein,Democratic,President,,0
Grafton,Canaan,Vincent S. Hamm,Democratic,President,,0
Grafton,Dorchester,Bill Bradley,Democratic,President,,6.0
Grafton,Dorchester,Charles Buckley,Democratic,President,,0
Grafton,Dorchester,Willie Felix Carter,Democratic,President,,0
Grafton,Dorchester,Randolph W. Crow,Democratic,President,,0
Grafton,Dorchester,John B. Eaton,Democratic,President,,0
Grafton,Dorchester,Albert Gore Jr.,Democratic,President,,14.0
Grafton,Dorchester,Mark Greenstein,Democratic,President,,0
Grafton,Dorchester,Vincent S. Hamm,Democratic,President,,0
Grafton,Easton,Bill Bradley,Democratic,President,,29.0
Grafton,Easton,Charles Buckley,Democratic,President,,0
Grafton,Easton,Willie Felix Carter,Democratic,President,,0
Grafton,Easton,Randolph W. Crow,Democratic,President,,0
Grafton,Easton,John B. Eaton,Democratic,President,,0
Grafton,Easton,Albert Gore Jr.,Democratic,President,,13.0
Grafton,Easton,Mark Greenstein,Democratic,President,,0
Grafton,Easton,Vincent S. Hamm,Democratic,President,,0
Grafton,Ellsworth,Bill Bradley,Democratic,President,,4.0
Grafton,Ellsworth,Charles Buckley,Democratic,President,,0
Grafton,Ellsworth,Willie Felix Carter,Democratic,President,,0
Grafton,Ellsworth,Randolph W. Crow,Democratic,President,,0
Grafton,Ellsworth,John B. Eaton,Democratic,President,,0
Grafton,Ellsworth,Albert Gore Jr.,Democratic,President,,2.0
Grafton,Ellsworth,Mark Greenstein,Democratic,President,,0
Grafton,Ellsworth,Vincent S. Hamm,Democratic,President,,0
Grafton,Enfield,Bill Bradley,Democratic,President,,227.0
Grafton,Enfield,Charles Buckley,Democratic,President,,1.0
Grafton,Enfield,Willie Felix Carter,Democratic,President,,0
Grafton,Enfield,Randolph W. Crow,Democratic,President,,0
Grafton,Enfield,John B. Eaton,Democratic,President,,2.0
Grafton,Enfield,Albert Gore Jr.,Democratic,President,,200.0
Grafton,Enfield,Mark Greenstein,Democratic,President,,1.0
Grafton,Enfield,Vincent S. Hamm,Democratic,President,,0
Grafton,Franconia,Bill Bradley,Democratic,President,,101.0
Grafton,Franconia,Charles Buckley,Democratic,President,,0
Grafton,Franconia,Willie Felix Carter,Democratic,President,,0
Grafton,Franconia,Randolph W. Crow,Democratic,President,,0
Grafton,Franconia,John B. Eaton,Democratic,President,,0
Grafton,Franconia,Albert Gore Jr.,Democratic,President,,55.0
Grafton,Franconia,Mark Greenstein,Democratic,President,,0
Grafton,Franconia,Vincent S. Hamm,Democratic,President,,0
Grafton,Grafton,Bill Bradley,Democratic,President,,50.0
Grafton,Grafton,Charles Buckley,Democratic,President,,1.0
Grafton,Grafton,Willie Felix Carter,Democratic,President,,0
Grafton,Grafton,Randolph W. Crow,Democratic,President,,0
Grafton,Grafton,John B. Eaton,Democratic,President,,0
Grafton,Grafton,Albert Gore Jr.,Democratic,President,,48.0
Grafton,Grafton,Mark Greenstein,Democratic,President,,1.0
Grafton,Grafton,Vincent S. Hamm,Democratic,President,,0
Grafton,Groton,Bill Bradley,Democratic,President,,15.0
Grafton,Groton,Charles Buckley,Democratic,President,,1.0
Grafton,Groton,Willie Felix Carter,Democratic,President,,0
Grafton,Groton,Randolph W. Crow,Democratic,President,,0
Grafton,Groton,John B. Eaton,Democratic,President,,0
Grafton,Groton,Albert Gore Jr.,Democratic,President,,13.0
Grafton,Groton,Mark Greenstein,Democratic,President,,0
Grafton,Groton,Vincent S. Hamm,Democratic,President,,0
Grafton,Hanover,Bill Bradley,Democratic,President,,1380.0
Grafton,Hanover,Charles Buckley,Democratic,President,,2.0
Grafton,Hanover,Willie Felix Carter,Democratic,President,,0
Grafton,Hanover,Randolph W. Crow,Democratic,President,,2.0
Grafton,Hanover,John B. Eaton,Democratic,President,,0
Grafton,Hanover,Albert Gore Jr.,Democratic,President,,667.0
Grafton,Hanover,Mark Greenstein,Democratic,President,,1.0
Grafton,Hanover,Vincent S. Hamm,Democratic,President,,0
Grafton,Haverhill,Bill Bradley,Democratic,President,,102.0
Grafton,Haverhill,Charles Buckley,Democratic,President,,1.0
Grafton,Haverhill,Willie Felix Carter,Democratic,President,,0
Grafton,Haverhill,Randolph W. Crow,Democratic,President,,0
Grafton,Haverhill,John B. Eaton,Democratic,President,,0
Grafton,Haverhill,Albert Gore Jr.,Democratic,President,,91.0
Grafton,Haverhill,Mark Greenstein,Democratic,President,,0
Grafton,Haverhill,Vincent S. Hamm,Democratic,President,,0
Grafton,Hebron,Bill Bradley,Democratic,President,,40.0
Grafton,Hebron,Charles Buckley,Democratic,President,,0
Grafton,Hebron,Willie Felix Carter,Democratic,President,,0
Grafton,Hebron,Randolph W. Crow,Democratic,President,,0
Grafton,Hebron,John B. Eaton,Democratic,President,,0
Grafton,Hebron,Albert Gore Jr.,Democratic,President,,16.0
Grafton,Hebron,Mark Greenstein,Democratic,President,,0
Grafton,Hebron,Vincent S. Hamm,Democratic,President,,0
Grafton,Holderness,Bill Bradley,Democratic,President,,193.0
Grafton,Holderness,Charles Buckley,Democratic,President,,0
Grafton,Holderness,Willie Felix Carter,Democratic,President,,0
Grafton,Holderness,Randolph W. Crow,Democratic,President,,0
Grafton,Holderness,John B. Eaton,Democratic,President,,0
Grafton,Holderness,Albert Gore Jr.,Democratic,President,,94.0
Grafton,Holderness,Mark Greenstein,Democratic,President,,0
Grafton,Holderness,Vincent S. Hamm,Democratic,President,,0
Grafton,Landaff,Bill Bradley,Democratic,President,,11.0
Grafton,Landaff,Charles Buckley,Democratic,President,,0
Grafton,Landaff,Willie Felix Carter,Democratic,President,,0
Grafton,Landaff,Randolph W. Crow,Democratic,President,,0
Grafton,Landaff,John B. Eaton,Democratic,President,,0
Grafton,Landaff,Albert Gore Jr.,Democratic,President,,12.0
Grafton,Landaff,Mark Greenstein,Democratic,President,,0
Grafton,Landaff,Vincent S. Hamm,Democratic,President,,0
Grafton,Lebanon Wd1,Bill Bradley,Democratic,President,,291.0
Grafton,Lebanon Wd1,Charles Buckley,Democratic,President,,2.0
Grafton,Lebanon Wd1,Willie Felix Carter,Democratic,President,,0
Grafton,Lebanon Wd1,Randolph W. Crow,Democratic,President,,0
Grafton,Lebanon Wd1,John B. Eaton,Democratic,President,,0
Grafton,Lebanon Wd1,Albert Gore Jr.,Democratic,President,,260.0
Grafton,Lebanon Wd1,Mark Greenstein,Democratic,President,,0
Grafton,Lebanon Wd1,Vincent S. Hamm,Democratic,President,,0
Grafton,Lebanon Wd2,Bill Bradley,Democratic,President,,281.0
Grafton,Lebanon Wd2,Charles Buckley,Democratic,President,,0
Grafton,Lebanon Wd2,Willie Felix Carter,Democratic,President,,0
Grafton,Lebanon Wd2,Randolph W. Crow,Democratic,President,,0
Grafton,Lebanon Wd2,John B. Eaton,Democratic,President,,0
Grafton,Lebanon Wd2,Albert Gore Jr.,Democratic,President,,256.0
Grafton,Lebanon Wd2,Mark Greenstein,Democratic,President,,0
Grafton,Lebanon Wd2,Vincent S. Hamm,Democratic,President,,0
Grafton,Lebanon Wd3,Bill Bradley,Democratic,President,,281.0
Grafton,Lebanon Wd3,Charles Buckley,Democratic,President,,0
Grafton,Lebanon Wd3,Willie Felix Carter,Democratic,President,,1.0
Grafton,Lebanon Wd3,Randolph W. Crow,Democratic,President,,0
Grafton,Lebanon Wd3,John B. Eaton,Democratic,President,,0
Grafton,Lebanon Wd3,Albert Gore Jr.,Democratic,President,,218.0
Grafton,Lebanon Wd3,Mark Greenstein,Democratic,President,,1.0
Grafton,Lebanon Wd3,Vincent S. Hamm,Democratic,President,,0
Grafton,Lincoln,Bill Bradley,Democratic,President,,64.0
Grafton,Lincoln,Charles Buckley,Democratic,President,,0
Grafton,Lincoln,Willie Felix Carter,Democratic,President,,0
Grafton,Lincoln,Randolph W. Crow,Democratic,President,,0
Grafton,Lincoln,John B. Eaton,Democratic,President,,0
Grafton,Lincoln,Albert Gore Jr.,Democratic,President,,75.0
Grafton,Lincoln,Mark Greenstein,Democratic,President,,0
Grafton,Lincoln,Vincent S. Hamm,Democratic,President,,0
Grafton,Lisbon,Bill Bradley,Democratic,President,,32.0
Grafton,Lisbon,Charles Buckley,Democratic,President,,0
Grafton,Lisbon,Willie Felix Carter,Democratic,President,,0
Grafton,Lisbon,Randolph W. Crow,Democratic,President,,0
Grafton,Lisbon,John B. Eaton,Democratic,President,,1.0
Grafton,Lisbon,Albert Gore Jr.,Democratic,President,,43.0
Grafton,Lisbon,Mark Greenstein,Democratic,President,,0
Grafton,Lisbon,Vincent S. Hamm,Democratic,President,,0
Grafton,Littleton,Bill Bradley,Democratic,President,,206.0
Grafton,Littleton,Charles Buckley,Democratic,President,,1.0
Grafton,Littleton,Willie Felix Carter,Democratic,President,,0
Grafton,Littleton,Randolph W. Crow,Democratic,President,,0
Grafton,Littleton,John B. Eaton,Democratic,President,,0
Grafton,Littleton,Albert Gore Jr.,Democratic,President,,240.0
Grafton,Littleton,Mark Greenstein,Democratic,President,,0
Grafton,Littleton,Vincent S. Hamm,Democratic,President,,0
Grafton,Livermore,Bill Bradley,Democratic,President,,0
Grafton,Livermore,Charles Buckley,Democratic,President,,0
Grafton,Livermore,Willie Felix Carter,Democratic,President,,0
Grafton,Livermore,Randolph W. Crow,Democratic,President,,0
Grafton,Livermore,John B. Eaton,Democratic,President,,0
Grafton,Livermore,Albert Gore Jr.,Democratic,President,,0
Grafton,Livermore,Mark Greenstein,Democratic,President,,0
Grafton,Livermore,Vincent S. Hamm,Democratic,President,,0
Grafton,Lyman,Bill Bradley,Democratic,President,,19.0
Grafton,Lyman,Charles Buckley,Democratic,President,,0
Grafton,Lyman,Willie Felix Carter,Democratic,President,,0
Grafton,Lyman,Randolph W. Crow,Democratic,President,,0
Grafton,Lyman,John B. Eaton,Democratic,President,,0
Grafton,Lyman,Albert Gore Jr.,Democratic,President,,20.0
Grafton,Lyman,Mark Greenstein,Democratic,President,,0
Grafton,Lyman,Vincent S. Hamm,Democratic,President,,0
Grafton,Lyme,Bill Bradley,Democratic,President,,269.0
Grafton,Lyme,Charles Buckley,Democratic,President,,2.0
Grafton,Lyme,Willie Felix Carter,Democratic,President,,0
Grafton,Lyme,Randolph W. Crow,Democratic,President,,0
Grafton,Lyme,John B. Eaton,Democratic,President,,0
Grafton,Lyme,Albert Gore Jr.,Democratic,President,,109.0
Grafton,Lyme,Mark Greenstein,Democratic,President,,0
Grafton,Lyme,Vincent S. Hamm,Democratic,President,,0
Grafton,Monroe,Bill Bradley,Democratic,President,,23.0
Grafton,Monroe,Charles Buckley,Democratic,President,,0
Grafton,Monroe,Willie Felix Carter,Democratic,President,,0
