county,town,office,party,candidate,votes
Hillsborough,Wilton,State House District No. 38,,Scatter,1.0
Hillsborough,Windsor,State House District No. 38,R,Kofalt,44.0
Hillsborough,Windsor,State House District No. 38,R,Edelblut,51.0
Hillsborough,Windsor,State House District No. 38,D,McNamara,26.0
Hillsborough,Windsor,State House District No. 38,D,Hahn,28.0
Hillsborough,Windsor,State House District No. 38,,Scatter,
Hillsborough,Deering,State House District No. 39,R,Burt,373.0
Hillsborough,Deering,State House District No. 39,D,Connor,288.0
Hillsborough,Deering,State House District No. 39,,Scatter,2.0
Hillsborough,Goffstown,State House District No. 39,R,Burt,3264.0
Hillsborough,Goffstown,State House District No. 39,D,Connor,2524.0
Hillsborough,Goffstown,State House District No. 39,,Scatter,
Hillsborough,Weare,State House District No. 39,R,Burt,1629.0
Hillsborough,Weare,State House District No. 39,D,Connor,1424.0
Hillsborough,Weare,State House District No. 39,,Scatter,6.0
Hillsborough,Hollis,State House District No. 40,R,Ammon,2081.0
Hillsborough,Hollis,State House District No. 40,D,Mullaney,1453.0
Hillsborough,Hollis,State House District No. 40,,Scatter,1.0
Hillsborough,Milford,State House District No. 40,R,Ammon,2850.0
Hillsborough,Milford,State House District No. 40,D,Mullaney,2183.0
Hillsborough,Milford,State House District No. 40,,Scatter,4.0
Hillsborough,Mont Vernon,State House District No. 40,R,Ammon,574.0
Hillsborough,Mont Vernon,State House District No. 40,D,Mullaney,474.0
Hillsborough,Mont Vernon,State House District No. 40,,Scatter,
Hillsborough,New Boston,State House District No. 40,R,Ammon,1316.0
Hillsborough,New Boston,State House District No. 40,D,Mullaney,905.0
Hillsborough,New Boston,State House District No. 40,,Scatter,2.0
Hillsborough,Amherst,State House District No. 41,R,Sanborn,3135.0
Hillsborough,Amherst,State House District No. 41,D,Shonle,2001.0
Hillsborough,Amherst,State House District No. 41,,Scatter,
Hillsborough,Bedford,State House District No. 41,R,Sanborn,5933.0
Hillsborough,Bedford,State House District No. 41,D,Shonle,2982.0
Hillsborough,Bedford,State House District No. 41,,Scatter,
Hillsborough,Manchester Ward 1,State House District No. 42,R,Ross,1582.0
Hillsborough,Manchester Ward 1,State House District No. 42,R,Harris,1522.0
Hillsborough,Manchester Ward 1,State House District No. 42,D,Sullivan,1958.0
Hillsborough,Manchester Ward 1,State House District No. 42,D,Snow,1708.0
Hillsborough,Manchester Ward 1,State House District No. 42,,Scatter,
Hillsborough,Manchester Ward 2,State House District No. 42,R,Ross,1238.0
Hillsborough,Manchester Ward 2,State House District No. 42,R,Harris,1235.0
Hillsborough,Manchester Ward 2,State House District No. 42,D,Sullivan,1508.0
Hillsborough,Manchester Ward 2,State House District No. 42,D,Snow,1386.0
Hillsborough,Manchester Ward 2,State House District No. 42,,Scatter,2.0
Hillsborough,Manchester Ward 3,State House District No. 42,R,Ross,551.0
Hillsborough,Manchester Ward 3,State House District No. 42,R,Harris,539.0
Hillsborough,Manchester Ward 3,State House District No. 42,D,Sullivan,859.0
Hillsborough,Manchester Ward 3,State House District No. 42,D,Snow,737.0
Hillsborough,Manchester Ward 3,State House District No. 42,,Scatter,
Hillsborough,Manchester Ward 4,State House District No. 43,R,Souza,848.0
Hillsborough,Manchester Ward 4,State House District No. 43,R,"Olson, Jr.",629.0
Hillsborough,Manchester Ward 4,State House District No. 43,R,Prescott,658.0
Hillsborough,Manchester Ward 5,State House District No. 43,R,Souza,546.0
Hillsborough,Manchester Ward 5,State House District No. 43,R,"Olson, Jr.",443.0
Hillsborough,Manchester Ward 5,State House District No. 43,R,Prescott,459.0
Hillsborough,Manchester Ward 6,State House District No. 43,R,Souza,1591.0
Hillsborough,Manchester Ward 6,State House District No. 43,R,"Olson, Jr.",1297.0
Hillsborough,Manchester Ward 6,State House District No. 43,R,Prescott,1369.0
Hillsborough,Manchester Ward 7,State House District No. 43,R,Souza,1002.0
Hillsborough,Manchester Ward 7,State House District No. 43,R,"Olson, Jr.",784.0
Hillsborough,Manchester Ward 7,State House District No. 43,R,Prescott,853.0
Hillsborough,Manchester Ward 4,State House District No. 43,D,O'Flaherty,865.0
Hillsborough,Manchester Ward 4,State House District No. 43,D,Baroody,864.0
Hillsborough,Manchester Ward 4,State House District No. 43,D,Herbert,904.0
Hillsborough,Manchester Ward 5,State House District No. 43,D,O'Flaherty,646.0
Hillsborough,Manchester Ward 5,State House District No. 43,D,Baroody,634.0
Hillsborough,Manchester Ward 5,State House District No. 43,D,Herbert,651.0
Hillsborough,Manchester Ward 6,State House District No. 43,D,O'Flaherty,1185.0
Hillsborough,Manchester Ward 6,State House District No. 43,D,Baroody,1340.0
Hillsborough,Manchester Ward 6,State House District No. 43,D,Herbert,1182.0
Hillsborough,Manchester Ward 7,State House District No. 43,D,O'Flaherty,942.0
Hillsborough,Manchester Ward 7,State House District No. 43,D,Baroody,921.0
Hillsborough,Manchester Ward 7,State House District No. 43,D,Herbert,927.0
Hillsborough,Litchfield,State House District No. 44,R,Proulx,1792.0
Hillsborough,Litchfield,State House District No. 44,R,Martel,1805.0
Hillsborough,Litchfield,State House District No. 44,D,Koustas,926.0
Hillsborough,Litchfield,State House District No. 44,D,Curran,892.0
Hillsborough,Litchfield,State House District No. 44,,Scatter,2.0
Hillsborough,Manchester Ward 8,State House District No. 44,R,Proulx,1658.0
Hillsborough,Manchester Ward 8,State House District No. 44,R,Martel,1486.0
Hillsborough,Manchester Ward 8,State House District No. 44,D,Koustas,1177.0
Hillsborough,Manchester Ward 8,State House District No. 44,D,Curran,1137.0
Hillsborough,Manchester Ward 8,State House District No. 44,,Scatter,3.0
Hillsborough,Manchester Ward 9,State House District No. 44,R,Proulx,1129.0
Hillsborough,Manchester Ward 9,State House District No. 44,R,Martel,1130.0
Hillsborough,Manchester Ward 9,State House District No. 44,D,Koustas,1048.0
Hillsborough,Manchester Ward 9,State House District No. 44,D,Curran,981.0
Hillsborough,Manchester Ward 9,State House District No. 44,,Scatter,3.0
Hillsborough,Manchester Ward 10,State House District No. 45,R,Gonzalez,1012.0
Hillsborough,Manchester Ward 10,State House District No. 45,R,Bergevin,1021.0
Hillsborough,Manchester Ward 10,State House District No. 45,D,Burns,964.0
Hillsborough,Manchester Ward 10,State House District No. 45,D,Beaulieu,1338.0
Hillsborough,Manchester Ward 10,State House District No. 45,,Scatter,1.0
Hillsborough,Manchester Ward 11,State House District No. 45,R,Gonzalez,726.0
Hillsborough,Manchester Ward 11,State House District No. 45,R,Bergevin,665.0
Hillsborough,Manchester Ward 11,State House District No. 45,D,Burns,695.0
Hillsborough,Manchester Ward 11,State House District No. 45,D,Beaulieu,878.0
Hillsborough,Manchester Ward 11,State House District No. 45,,Scatter,15.0
Hillsborough,Manchester Ward 12,State House District No. 45,R,Gonzalez,1155.0
Hillsborough,Manchester Ward 12,State House District No. 45,R,Bergevin,1015.0
Hillsborough,Manchester Ward 12,State House District No. 45,D,Burns,885.0
Hillsborough,Manchester Ward 12,State House District No. 45,D,Beaulieu,1129.0
Hillsborough,Manchester Ward 12,State House District No. 45,,Scatter,1.0
Merrimack,Andover,State House District No. 1,R,Copp,354.0
Merrimack,Andover,State House District No. 1,D,Ratzki,566.0
Merrimack,Andover,State House District No. 1,,Scatter,1.0
Merrimack,Danbury,State House District No. 1,R,Copp,232.0
Merrimack,Danbury,State House District No. 1,D,Ratzki,220.0
Merrimack,Danbury,State House District No. 1,,Scatter,
Merrimack,Salisbury,State House District No. 1,R,Copp,287.0
Merrimack,Salisbury,State House District No. 1,D,Ratzki,267.0
Merrimack,Salisbury,State House District No. 1,,Scatter,
Merrimack,Franklin Ward 1,State House District No. 2,R,Horn,387.0
Merrimack,Franklin Ward 1,State House District No. 2,R,French,402.0
Merrimack,Franklin Ward 2,State House District No. 2,R,Horn,292.0
Merrimack,Franklin Ward 2,State House District No. 2,R,French,293.0
Merrimack,Hill,State House District No. 2,R,Horn,174.0
Merrimack,Hill,State House District No. 2,R,French,149.0
Merrimack,Franklin Ward 1,State House District No. 2,D,Natkiel,330.0
Merrimack,Franklin Ward 1,State House District No. 2,D,Burns,389.0
Merrimack,Franklin Ward 1,State House District No. 2,,Scatter,1.0
Merrimack,Franklin Ward 2,State House District No. 2,D,Natkiel,222.0
Merrimack,Franklin Ward 2,State House District No. 2,D,Burns,305.0
Merrimack,Franklin Ward 2,State House District No. 2,,Scatter,
Merrimack,Hill,State House District No. 2,D,Natkiel,194.0
Merrimack,Hill,State House District No. 2,D,Burns,147.0
Merrimack,Hill,State House District No. 2,,Scatter,
Merrimack,Franklin Ward 3,State House District No. 3,R,Virtue,340.0
Merrimack,Franklin Ward 3,State House District No. 3,R,Hill,396.0
Merrimack,Franklin Ward 3,State House District No. 3,D,Wheeler,419.0
Merrimack,Franklin Ward 3,State House District No. 3,D,Webb,455.0
Merrimack,Franklin Ward 3,State House District No. 3,,Scatter,3.0
Merrimack,Northfield,State House District No. 3,R,Virtue,594.0
Merrimack,Northfield,State House District No. 3,R,Hill,804.0
Merrimack,Northfield,State House District No. 3,D,Wheeler,682.0
Merrimack,Northfield,State House District No. 3,D,Webb,516.0
Merrimack,Northfield,State House District No. 3,,Scatter,
Merrimack,Sutton,State House District No. 4,R,Long,462.0
Merrimack,Sutton,State House District No. 4,D,Schamberg,435.0
Merrimack,Wilmot,State House District No. 4,R,Long,321.0
Merrimack,Wilmot,State House District No. 4,D,Schamberg,333.0
Merrimack,New London,State House District No. 5,R/D,Kidder,1975.0
Merrimack,New London,State House District No. 5,D/R,Ebel,1858.0
Merrimack,New London,State House District No. 5,,Scatter,21.0
Merrimack,Newbury,State House District No. 5,R/D,Kidder,920.0
Merrimack,Newbury,State House District No. 5,D/R,Ebel,872.0
Merrimack,Newbury,State House District No. 5,,Scatter,4.0
Merrimack,Bradford,State House District No. 6,R,Lindsley,363.0
Merrimack,Bradford,State House District No. 6,R,Humboldt,309.0
Merrimack,Henniker,State House District No. 6,R,Lindsley,852.0
Merrimack,Henniker,State House District No. 6,R,Humboldt,631.0
Merrimack,Bradford,State House District No. 6,D,Hirsch,342.0
Merrimack,Bradford,State House District No. 6,D,French,359.0
Merrimack,Bradford,State House District No. 6,,Scatter,1.0
Merrimack,Henniker,State House District No. 6,D,Hirsch,883.0
Merrimack,Henniker,State House District No. 6,D,French,939.0
Merrimack,Henniker,State House District No. 6,,Scatter,8.0
Merrimack,Warner,State House District No. 7,R,Page,454.0
Merrimack,Warner,State House District No. 7,D,Carson,751.0
Merrimack,Warner,State House District No. 7,,Scatter,1.0
Merrimack,Webster,State House District No. 7,R,Page,373.0
Merrimack,Webster,State House District No. 7,D,Carson,398.0
Merrimack,Webster,State House District No. 7,,Scatter,
Merrimack,Boscawen,State House District No. 8,R,Forsythe,528.0
Merrimack,Boscawen,State House District No. 8,D,Alicia,645.0
Merrimack,Boscawen,State House District No. 8,,Scatter,5.0
Merrimack,Canterbury,State House District No. 9,R,Moffett,417.0
Merrimack,Canterbury,State House District No. 9,R,"Kreis, Sr.",408.0
Merrimack,Loudon,State House District No. 9,R,Moffett,1061.0
Merrimack,Loudon,State House District No. 9,R,"Kreis, Sr.",994.0
Merrimack,Canterbury,State House District No. 9,D,Saunderson,663.0
Merrimack,Canterbury,State House District No. 9,D,"Moffett, H.",759.0
Merrimack,Loudon,State House District No. 9,D,Saunderson,821.0
Merrimack,Loudon,State House District No. 9,D,"Moffett, H.",911.0
Merrimack,Concord Ward 5,State House District No. 10,R,Mitera,579.0
Merrimack,Concord Ward 5,State House District No. 10,D,Wallner,1205.0
Merrimack,Concord Ward 5,State House District No. 10,D,Langwasser,665.0
Merrimack,Concord Ward 5,State House District No. 10,D,Myler,968.0
Merrimack,Concord Ward 5,State House District No. 10,IND,Luneau,747.0
Merrimack,Concord Ward 5,State House District No. 10,,Scatter,5.0
Merrimack,Hopkinton,State House District No. 10,R,Mitera,995.0
Merrimack,Hopkinton,State House District No. 10,D,Wallner,1448.0
Merrimack,Hopkinton,State House District No. 10,D,Langwasser,1164.0
Merrimack,Hopkinton,State House District No. 10,D,Myler,1521.0
Merrimack,Hopkinton,State House District No. 10,IND,Luneau,1546.0
Merrimack,Hopkinton,State House District No. 10,,Scatter,16.0
Merrimack,Concord Ward 1,State House District No. 11,R,Tasker,674.0
Merrimack,Concord Ward 1,State House District No. 11,D,Shurtleff,829.0
Merrimack,Concord Ward 1,State House District No. 11,,Scatter,
Merrimack,Concord Ward 2,State House District No. 12,R,Moore,502.0
Merrimack,Concord Ward 2,State House District No. 12,D,Henle,745.0
Merrimack,Concord Ward 2,State House District No. 12,,Scatter,
Merrimack,Concord Ward 3,State House District No. 13,D,Frazer,847.0
Merrimack,Concord Ward 3,State House District No. 13,,Scatter,29.0
Merrimack,Concord Ward 4,State House District No. 14,D,MacKay,984.0
Merrimack,Concord Ward 4,State House District No. 14,,Scatter,19.0
Merrimack,Concord Ward 6,State House District No. 15,D,Kenison,807.0
Merrimack,Concord Ward 6,State House District No. 15,,Scatter,6.0
Merrimack,Concord Ward 7,State House District No. 16,D,Deloge,1388.0
Merrimack,Concord Ward 7,State House District No. 16,,Scatter,5.0
Merrimack,Concord Ward 8,State House District No. 17,R,Wood,540.0
Merrimack,Concord Ward 8,State House District No. 17,D,Patten,761.0
Merrimack,Concord Ward 8,State House District No. 17,,Scatter,2.0
Merrimack,Concord Ward 9,State House District No. 18,D,Bradley,826.0
Merrimack,Concord Ward 9,State House District No. 18,,Scatter,
Merrimack,Concord Ward 10,State House District No. 19,D,Bartlett,1387.0
Merrimack,Concord Ward 10,State House District No. 19,,Scatter,14.0
Merrimack,Chichester,State House District No. 20,R,Seaworth,558.0
Merrimack,Chichester,State House District No. 20,R,Bolt,522.0
Merrimack,Chichester,State House District No. 20,R,Goldthwaite,454.0
Merrimack,Chichester,State House District No. 20,D,Schuett,469.0
Merrimack,Chichester,State House District No. 20,D,DeBold,512.0
Merrimack,Chichester,State House District No. 20,D,Doherty,454.0
Merrimack,Chichester,State House District No. 20,,Scatter,3.0
Merrimack,Pembroke,State House District No. 20,R,Seaworth,1257.0
Merrimack,Pembroke,State House District No. 20,R,Bolt,1132.0
Merrimack,Pembroke,State House District No. 20,R,Goldthwaite,1091.0
Merrimack,Pembroke,State House District No. 20,D,Schuett,1297.0
Merrimack,Pembroke,State House District No. 20,D,DeBold,1135.0
Merrimack,Pembroke,State House District No. 20,D,Doherty,1247.0
Merrimack,Pembroke,State House District No. 20,,Scatter,2.0
Merrimack,Epsom,State House District No. 21,R,McGuire,926.0
Merrimack,Epsom,State House District No. 21,R,Brewster,752.0
Merrimack,Epsom,State House District No. 21,D,Frambach,738.0
Merrimack,Epsom,State House District No. 21,D,"Beaudoin, Sr.",652.0
Merrimack,Epsom,State House District No. 21,,Scatter,6.0
Merrimack,Pittsfield,State House District No. 21,R,McGuire,632.0
Merrimack,Pittsfield,State House District No. 21,R,Brewster,526.0
Merrimack,Pittsfield,State House District No. 21,D,Frambach,412.0
Merrimack,Pittsfield,State House District No. 21,D,"Beaudoin, Sr.",493.0
Merrimack,Pittsfield,State House District No. 21,,Scatter,2.0
Merrimack,Allenstown,State House District No. 22,R,McDonald,616.0
Merrimack,Allenstown,State House District No. 22,D,Turcotte,737.0
Merrimack,Allenstown,State House District No. 22,,Scatter,8.0
Merrimack,Bow,State House District No. 23,R,Martin,1771.0
Merrimack,Bow,State House District No. 23,R,Hoell,1718.0
Merrimack,Bow,State House District No. 23,R,Kuch,1784.0
